state_fips_code,state_name,forecast_date,prediction_date,new_confirmed,cumulative_confirmed,new_deaths,cumulative_deaths,hospitalized_patients,intensive_care_patients,ventilator_patients,recovered,new_confirmed_ground_truth,cumulative_confirmed_ground_truth,new_deaths_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,intensive_care_patients_ground_truth,ventilator_patients_ground_truth,recovered_documented_ground_truth
35,New Mexico,2020-08-24,2020-04-04,,,,,,,,,16.0,506.0,1.0,11.0,41.0,,18.0,26.0
16,Idaho,2020-08-24,2020-04-04,,,,,,,,,131.0,1022.0,1.0,10.0,53.0,,,
34,New Jersey,2020-08-24,2020-04-04,,,,,,,,,4229.0,34124.0,242.0,1059.0,4000.0,,,
22,Louisiana,2020-08-24,2020-04-04,,,,,,,,,2199.0,12496.0,39.0,409.0,1726.0,,571.0,
26,Michigan,2020-08-24,2020-04-04,,,,,,,,,1505.0,14652.0,67.0,584.0,,,,56.0
44,Rhode Island,2020-08-24,2020-04-04,,,,,,,,,95.0,806.0,3.0,17.0,93.0,31.0,6.0,35.0
27,Minnesota,2020-08-24,2020-04-04,,,,,,,,,77.0,865.0,2.0,24.0,95.0,42.0,,416.0
36,New York,2020-08-24,2020-04-04,,,,,,,,,10846.0,113833.0,591.0,6110.0,15905.0,4126.0,,10478.0
06,California,2020-08-24,2020-04-04,,,,,,,,,821.0,12837.0,24.0,289.0,2300.0,1008.0,,
53,Washington,2020-08-24,2020-04-04,,,,,,,,,401.0,7247.0,24.0,315.0,574.0,174.0,,
12,Florida,2020-08-24,2020-05-20,,,,,,,,,527.0,47471.0,44.0,2096.0,,,,
31,Nebraska,2020-08-24,2020-05-20,,,,,,,,,268.0,11122.0,15.0,138.0,,,,
09,Connecticut,2020-08-24,2020-05-20,,,,,,,,,587.0,39017.0,57.0,3529.0,887.0,,,6264.0
47,Tennessee,2020-08-24,2020-05-20,,,,,,,,,0.0,18026.0,0.0,301.0,652.0,,,11783.0
48,Texas,2020-08-24,2020-05-20,,,,,,,,,1307.0,51859.0,45.0,1504.0,1791.0,,,30341.0
33,New Hampshire,2020-08-24,2020-05-20,,,,,,,,,147.0,3868.0,18.0,190.0,105.0,,,1275.0
16,Idaho,2020-08-24,2020-05-20,,,,,,,,,51.0,2506.0,3.0,77.0,28.0,,,1668.0
49,Utah,2020-08-24,2020-05-20,,,,,,,,,163.0,7048.0,2.0,82.0,144.0,,,4423.0
46,South Dakota,2020-08-24,2020-05-20,,,,,,,,,92.0,4177.0,0.0,46.0,81.0,,,3023.0
50,Vermont,2020-08-24,2020-05-20,,,,,,,,,0.0,944.0,0.0,54.0,15.0,,,824.0
56,Wyoming,2020-08-24,2020-05-20,,,,,,,,,11.0,787.0,1.0,11.0,9.0,,,528.0
02,Alaska,2020-08-24,2020-05-20,,,,,,,,,1.0,401.0,0.0,10.0,16.0,,,352.0
30,Montana,2020-08-24,2020-05-20,,,,,,,,,7.0,478.0,0.0,16.0,3.0,,,440.0
20,Kansas,2020-08-24,2020-05-20,,,,,,,,,154.0,8507.0,3.0,202.0,,,,473.0
45,South Carolina,2020-08-24,2020-05-20,,,,,,,,,119.0,9175.0,8.0,407.0,,,,5451.0
37,North Carolina,2020-08-24,2020-05-20,,,,,,,,,1023.0,20262.0,33.0,726.0,554.0,,,11637.0
10,Delaware,2020-08-24,2020-05-20,,,,,,,,,157.0,8194.0,6.0,310.0,220.0,,,3965.0
38,North Dakota,2020-08-24,2020-05-20,,,,,,,,,101.0,2095.0,4.0,49.0,38.0,,,1302.0
01,Alabama,2020-08-24,2020-05-20,,,,,,,,,676.0,13052.0,18.0,522.0,560.0,,,
13,Georgia,2020-08-24,2020-05-20,,,,,,,,,948.0,38162.0,22.0,1672.0,959.0,,,
08,Colorado,2020-08-24,2020-05-20,,,,,,,,,315.0,22797.0,42.0,1299.0,626.0,,,3478.0
15,Hawaii,2020-08-24,2020-05-20,,,,,,,,,2.0,633.0,0.0,17.0,,,,578.0
35,New Mexico,2020-08-24,2020-05-20,,,,,,,,,125.0,6317.0,7.0,283.0,204.0,,,1882.0
53,Washington,2020-08-24,2020-05-20,,,,,,,,,160.0,18971.0,6.0,1037.0,168.0,52.0,,
40,Oklahoma,2020-08-24,2020-05-20,,,,,,,,,43.0,5532.0,6.0,299.0,209.0,92.0,,4266.0
06,California,2020-08-24,2020-05-20,,,,,,,,,2254.0,86018.0,94.0,3497.0,4681.0,1345.0,,
25,Massachusetts,2020-08-24,2020-05-20,,,,,,,,,1130.0,91606.0,128.0,6065.0,2518.0,675.0,,
55,Wisconsin,2020-08-24,2020-05-20,,,,,,,,,528.0,13413.0,14.0,481.0,609.0,129.0,,7728.0
27,Minnesota,2020-08-24,2020-05-20,,,,,,,,,641.0,17670.0,29.0,786.0,550.0,212.0,,12227.0
21,Kentucky,2020-08-24,2020-05-20,,,,,,,,,98.0,8167.0,10.0,376.0,443.0,269.0,,2826.0
24,Maryland,2020-08-24,2020-05-20,,,,,,,,,777.0,42323.0,42.0,2123.0,1410.0,539.0,,2993.0
54,West Virginia,2020-08-24,2020-05-20,,,,,,,,,65.0,1567.0,1.0,69.0,58.0,16.0,9.0,950.0
23,Maine,2020-08-24,2020-05-20,,,,,,,,,78.0,1819.0,0.0,73.0,43.0,24.0,12.0,1100.0
05,Arkansas,2020-08-24,2020-05-20,,,,,,,,,80.0,5003.0,5.0,107.0,78.0,,14.0,3852.0
41,Oregon,2020-08-24,2020-05-20,,,,,,,,,75.0,3801.0,4.0,144.0,152.0,42.0,17.0,1406.0
32,Nevada,2020-08-24,2020-05-20,,,,,,,,,292.0,7388.0,19.0,377.0,437.0,107.0,60.0,336.0
19,Iowa,2020-08-24,2020-05-20,,,,,,,,,324.0,15620.0,26.0,393.0,381.0,126.0,84.0,8362.0
04,Arizona,2020-08-24,2020-05-20,,,,,,,,,330.0,14906.0,42.0,747.0,810.0,298.0,208.0,3773.0
39,Ohio,2020-08-24,2020-05-20,,,,,,,,,484.0,29436.0,61.0,1781.0,902.0,333.0,248.0,
36,New York,2020-08-24,2020-05-20,,,,,,,,,1525.0,354370.0,118.0,29389.0,5570.0,1761.0,1421.0,61886.0
28,Mississippi,2020-08-24,2020-05-20,,,,,,,,,263.0,11967.0,16.0,570.0,644.0,157.0,89.0,7681.0
51,Virginia,2020-08-24,2020-05-20,,,,,,,,,763.0,32908.0,33.0,1075.0,1536.0,370.0,202.0,4523.0
17,Illinois,2020-08-24,2020-05-20,,,,,,,,,2386.0,100329.0,146.0,4524.0,3914.0,1005.0,554.0,
34,New Jersey,2020-08-24,2020-05-20,,,,,,,,,1420.0,150776.0,171.0,12520.0,3405.0,969.0,750.0,23945.0
44,Rhode Island,2020-08-24,2020-05-20,,,,,,,,,405.0,13356.0,6.0,538.0,257.0,58.0,45.0,1030.0
11,District of Columbia,2020-08-24,2020-05-20,,,,,,,,,117.0,7551.0,7.0,407.0,336.0,,74.0,1059.0
22,Louisiana,2020-08-24,2020-05-20,,,,,,,,,278.0,35316.0,27.0,2608.0,931.0,,110.0,26249.0
42,Pennsylvania,2020-08-24,2020-05-20,,,,,,,,,815.0,68126.0,142.0,4770.0,1818.0,,377.0,
18,Indiana,2020-08-24,2020-05-20,,,,,,,,,569.0,29274.0,40.0,1864.0,1288.0,431.0,197.0,
29,Missouri,2020-08-24,2020-05-20,,,,,,,,,154.0,10704.0,9.0,717.0,546.0,,103.0,
26,Michigan,2020-08-24,2020-05-20,,,,,,,,,769.0,53881.0,46.0,5233.0,1066.0,492.0,332.0,28234.0
09,Connecticut,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
11,District of Columbia,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
27,Minnesota,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
20,Kansas,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
15,Hawaii,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
47,Tennessee,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
36,New York,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
45,South Carolina,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
39,Ohio,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
12,Florida,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
24,Maryland,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
32,Nevada,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
41,Oregon,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
49,Utah,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
21,Kentucky,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
08,Colorado,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
31,Nebraska,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
34,New Jersey,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
10,Delaware,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
54,West Virginia,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
23,Maine,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
50,Vermont,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
42,Pennsylvania,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
46,South Dakota,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
55,Wisconsin,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
37,North Carolina,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
22,Louisiana,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
18,Indiana,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
16,Idaho,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
02,Alaska,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
28,Mississippi,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
13,Georgia,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
56,Wyoming,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
01,Alabama,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
05,Arkansas,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
40,Oklahoma,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
19,Iowa,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
38,North Dakota,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
48,Texas,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
44,Rhode Island,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
51,Virginia,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
29,Missouri,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
26,Michigan,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
33,New Hampshire,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
35,New Mexico,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
30,Montana,2020-08-24,2020-02-05,,,,,,,,,0.0,0.0,0.0,0.0,,,,
17,Illinois,2020-08-24,2020-02-05,,,,,,,,,0.0,2.0,0.0,0.0,,,,
06,California,2020-08-24,2020-02-05,,,,,,,,,0.0,6.0,0.0,0.0,,,,
25,Massachusetts,2020-08-24,2020-02-05,,,,,,,,,0.0,1.0,0.0,0.0,,,,
53,Washington,2020-08-24,2020-02-05,,,,,,,,,0.0,1.0,0.0,0.0,,,,
04,Arizona,2020-08-24,2020-02-05,,,,,,,,,0.0,1.0,0.0,0.0,,,,
15,Hawaii,2020-08-24,2020-06-05,,,,,,,,,9.0,653.0,0.0,17.0,,,,611.0
46,South Dakota,2020-08-24,2020-06-05,,,,,,,,,30.0,5277.0,0.0,64.0,83.0,,,4179.0
16,Idaho,2020-08-24,2020-06-05,,,,,,,,,121.0,3111.0,0.0,83.0,29.0,8.0,,2362.0
50,Vermont,2020-08-24,2020-06-05,,,,,,,,,1.0,1027.0,0.0,55.0,14.0,,,882.0
31,Nebraska,2020-08-24,2020-06-05,,,,,,,,,267.0,15406.0,0.0,187.0,190.0,,,7598.0
56,Wyoming,2020-08-24,2020-06-05,,,,,,,,,12.0,933.0,0.0,17.0,4.0,,,755.0
10,Delaware,2020-08-24,2020-06-05,,,,,,,,,27.0,9773.0,2.0,388.0,128.0,,,5631.0
49,Utah,2020-08-24,2020-06-05,,,,,,,,,225.0,9766.0,3.0,107.0,133.0,,,6788.0
35,New Mexico,2020-08-24,2020-06-05,,,,,,,,,319.0,8672.0,4.0,387.0,170.0,,,3115.0
38,North Dakota,2020-08-24,2020-06-05,,,,,,,,,39.0,2745.0,5.0,71.0,30.0,,,2242.0
20,Kansas,2020-08-24,2020-06-05,,,,,,,,,139.0,10306.0,5.0,232.0,,,,612.0
33,New Hampshire,2020-08-24,2020-06-05,,,,,,,,,77.0,4953.0,5.0,278.0,86.0,,,3187.0
47,Tennessee,2020-08-24,2020-06-05,,,,,,,,,474.0,25238.0,7.0,404.0,505.0,,,16925.0
55,Wisconsin,2020-08-24,2020-06-05,,,,,,,,,357.0,20249.0,7.0,633.0,526.0,124.0,,13337.0
21,Kentucky,2020-08-24,2020-06-05,,,,,,,,,272.0,10977.0,8.0,466.0,505.0,73.0,,3316.0
37,North Carolina,2020-08-24,2020-06-05,,,,,,,,,1220.0,33295.0,9.0,1015.0,717.0,,,18860.0
08,Colorado,2020-08-24,2020-06-05,,,,,,,,,255.0,27601.0,12.0,1524.0,319.0,,,4034.0
45,South Carolina,2020-08-24,2020-06-05,,,,,,,,,932.0,13458.0,14.0,539.0,453.0,,,7347.0
01,Alabama,2020-08-24,2020-06-05,,,,,,,,,315.0,19387.0,23.0,676.0,582.0,,,11395.0
13,Georgia,2020-08-24,2020-06-05,,,,,,,,,740.0,48280.0,25.0,2143.0,790.0,,,
09,Connecticut,2020-08-24,2020-06-05,,,,,,,,,221.0,43460.0,31.0,4038.0,350.0,,,7284.0
24,Maryland,2020-08-24,2020-06-05,,,,,,,,,912.0,56770.0,34.0,2702.0,1076.0,455.0,,4159.0
48,Texas,2020-08-24,2020-06-05,,,,,,,,,1993.0,72548.0,36.0,1936.0,1855.0,,,47865.0
40,Oklahoma,2020-08-24,2020-06-05,,,,,,,,,100.0,7007.0,1.0,345.0,164.0,66.0,,5781.0
30,Montana,2020-08-24,2020-06-05,,,,,,,,,2.0,541.0,1.0,18.0,1.0,,,470.0
06,California,2020-08-24,2020-06-05,,,,,,,,,3589.0,125783.0,85.0,4529.0,4625.0,1333.0,,
27,Minnesota,2020-08-24,2020-06-05,,,,,,,,,707.0,26980.0,33.0,1159.0,478.0,220.0,,21864.0
12,Florida,2020-08-24,2020-06-05,,,,,,,,,1305.0,61488.0,53.0,2660.0,,,,
54,West Virginia,2020-08-24,2020-06-05,,,,,,,,,17.0,2119.0,5.0,84.0,27.0,11.0,3.0,1445.0
23,Maine,2020-08-24,2020-06-05,,,,,,,,,36.0,2482.0,3.0,98.0,35.0,13.0,7.0,1797.0
41,Oregon,2020-08-24,2020-06-05,,,,,,,,,96.0,4570.0,2.0,161.0,121.0,39.0,16.0,2214.0
44,Rhode Island,2020-08-24,2020-06-05,,,,,,,,,116.0,15441.0,16.0,772.0,182.0,37.0,23.0,1336.0
05,Arkansas,2020-08-24,2020-06-05,,,,,,,,,226.0,8651.0,1.0,152.0,147.0,,32.0,5919.0
19,Iowa,2020-08-24,2020-06-05,,,,,,,,,348.0,21154.0,10.0,593.0,299.0,102.0,62.0,12585.0
28,Mississippi,2020-08-24,2020-06-05,,,,,,,,,209.0,16769.0,9.0,803.0,604.0,149.0,84.0,11203.0
39,Ohio,2020-08-24,2020-06-05,,,,,,,,,476.0,37758.0,17.0,2357.0,671.0,259.0,168.0,
02,Alaska,2020-08-24,2020-06-05,,,,,,,,,11.0,523.0,0.0,10.0,8.0,,1.0,380.0
51,Virginia,2020-08-24,2020-06-05,,,,,,,,,676.0,48532.0,9.0,1454.0,1205.0,320.0,161.0,6392.0
04,Arizona,2020-08-24,2020-06-05,,,,,,,,,1553.0,24439.0,16.0,1015.0,1234.0,375.0,241.0,5298.0
36,New York,2020-08-24,2020-06-05,,,,,,,,,1075.0,376208.0,62.0,30925.0,2728.0,758.0,583.0,66992.0
17,Illinois,2020-08-24,2020-06-05,,,,,,,,,1159.0,125799.0,59.0,5794.0,2911.0,817.0,500.0,
18,Indiana,2020-08-24,2020-06-05,,,,,,,,,482.0,36578.0,27.0,2258.0,924.0,368.0,147.0,24317.0
32,Nevada,2020-08-24,2020-06-05,,,,,,,,,180.0,9309.0,6.0,436.0,341.0,72.0,47.0,522.0
26,Michigan,2020-08-24,2020-06-05,,,,,,,,,819.0,60525.0,72.0,5837.0,617.0,321.0,205.0,38099.0
34,New Jersey,2020-08-24,2020-06-05,,,,,,,,,806.0,163336.0,82.0,13887.0,1933.0,542.0,410.0,27433.0
11,District of Columbia,2020-08-24,2020-06-05,,,,,,,,,79.0,9199.0,4.0,479.0,273.0,99.0,75.0,1138.0
22,Louisiana,2020-08-24,2020-06-05,,,,,,,,,427.0,41989.0,29.0,2912.0,604.0,,75.0,31728.0
29,Missouri,2020-08-24,2020-06-05,,,,,,,,,136.0,13285.0,7.0,813.0,666.0,,79.0,
53,Washington,2020-08-24,2020-06-05,,,,,,,,,264.0,22993.0,11.0,1149.0,285.0,,91.0,
25,Massachusetts,2020-08-24,2020-06-05,,,,,,,,,493.0,102501.0,34.0,7234.0,1533.0,350.0,238.0,84621.0
42,Pennsylvania,2020-08-24,2020-06-05,,,,,,,,,480.0,78815.0,66.0,5898.0,1174.0,,268.0,52069.0
31,Nebraska,2020-08-24,2020-06-14,,,,,,,,,90.0,16730.0,0.0,215.0,156.0,,,9879.0
02,Alaska,2020-08-24,2020-06-14,,,,,,,,,7.0,660.0,0.0,12.0,11.0,,1.0,411.0
56,Wyoming,2020-08-24,2020-06-14,,,,,,,,,10.0,1060.0,0.0,18.0,5.0,,,834.0
15,Hawaii,2020-08-24,2020-06-14,,,,,,,,,5.0,716.0,0.0,17.0,,,,628.0
20,Kansas,2020-08-24,2020-06-14,,,,,,,,,81.0,11101.0,0.0,245.0,,,,667.0
49,Utah,2020-08-24,2020-06-14,,,,,,,,,249.0,11896.0,0.0,123.0,178.0,,,8252.0
50,Vermont,2020-08-24,2020-06-14,,,,,,,,,2.0,1127.0,0.0,55.0,26.0,,,909.0
46,South Dakota,2020-08-24,2020-06-14,,,,,,,,,65.0,5898.0,0.0,75.0,87.0,,,4899.0
01,Alabama,2020-08-24,2020-06-14,,,,,,,,,1014.0,25615.0,0.0,773.0,576.0,,,13508.0
38,North Dakota,2020-08-24,2020-06-14,,,,,,,,,22.0,3080.0,0.0,74.0,35.0,,,2658.0
29,Missouri,2020-08-24,2020-06-14,,,,,,,,,30.0,14572.0,2.0,860.0,647.0,,65.0,
05,Arkansas,2020-08-24,2020-06-14,,,,,,,,,406.0,12501.0,2.0,179.0,204.0,,46.0,8110.0
33,New Hampshire,2020-08-24,2020-06-14,,,,,,,,,19.0,5318.0,2.0,320.0,70.0,,,3905.0
47,Tennessee,2020-08-24,2020-06-14,,,,,,,,,794.0,29880.0,2.0,467.0,588.0,,,19896.0
10,Delaware,2020-08-24,2020-06-14,,,,,,,,,35.0,10264.0,3.0,422.0,93.0,,,6172.0
53,Washington,2020-08-24,2020-06-14,,,,,,,,,296.0,25834.0,4.0,1217.0,229.0,,49.0,
42,Pennsylvania,2020-08-24,2020-06-14,,,,,,,,,259.0,83203.0,4.0,6215.0,852.0,,189.0,58310.0
13,Georgia,2020-08-24,2020-06-14,,,,,,,,,693.0,54874.0,4.0,2416.0,829.0,,,
35,New Mexico,2020-08-24,2020-06-14,,,,,,,,,102.0,9723.0,4.0,435.0,172.0,,,4072.0
37,North Carolina,2020-08-24,2020-06-14,,,,,,,,,1419.0,44264.0,5.0,1132.0,798.0,,,23653.0
12,Florida,2020-08-24,2020-06-14,,,,,,,,,2016.0,75568.0,6.0,2931.0,,,,
22,Louisiana,2020-08-24,2020-06-14,,,,,,,,,336.0,46619.0,10.0,3014.0,556.0,,76.0,33904.0
09,Connecticut,2020-08-24,2020-06-14,,,,,,,,,94.0,45088.0,15.0,4201.0,205.0,,,7611.0
48,Texas,2020-08-24,2020-06-14,,,,,,,,,1608.0,88523.0,22.0,2147.0,2287.0,,,58341.0
08,Colorado,2020-08-24,2020-06-14,,,,,,,,,113.0,29115.0,1.0,1598.0,262.0,,,4178.0
30,Montana,2020-08-24,2020-06-14,,,,,,,,,13.0,601.0,1.0,19.0,6.0,,,510.0
45,South Carolina,2020-08-24,2020-06-14,,,,,,,,,840.0,18795.0,1.0,600.0,521.0,,,8682.0
16,Idaho,2020-08-24,2020-06-14,,,,,,,,,46.0,3399.0,0.0,87.0,22.0,6.0,,2837.0
54,West Virginia,2020-08-24,2020-06-14,,,,,,,,,16.0,2290.0,0.0,88.0,30.0,8.0,2.0,1571.0
23,Maine,2020-08-24,2020-06-14,,,,,,,,,36.0,2793.0,0.0,100.0,29.0,10.0,5.0,2173.0
44,Rhode Island,2020-08-24,2020-06-14,,,,,,,,,0.0,15947.0,0.0,833.0,141.0,28.0,17.0,1435.0
21,Kentucky,2020-08-24,2020-06-14,,,,,,,,,0.0,12445.0,0.0,499.0,410.0,68.0,,3409.0
39,Ohio,2020-08-24,2020-06-14,,,,,,,,,297.0,41148.0,3.0,2559.0,511.0,216.0,145.0,
06,California,2020-08-24,2020-06-14,,,,,,,,,2315.0,152349.0,23.0,5099.0,4247.0,1280.0,,
34,New Jersey,2020-08-24,2020-06-14,,,,,,,,,276.0,166881.0,39.0,14515.0,1391.0,386.0,285.0,28714.0
36,New York,2020-08-24,2020-06-14,,,,,,,,,694.0,383324.0,27.0,31468.0,1657.0,499.0,346.0,68761.0
19,Iowa,2020-08-24,2020-06-14,,,,,,,,,209.0,23926.0,2.0,652.0,203.0,77.0,47.0,14383.0
55,Wisconsin,2020-08-24,2020-06-14,,,,,,,,,240.0,22758.0,1.0,692.0,289.0,101.0,,16558.0
27,Minnesota,2020-08-24,2020-06-14,,,,,,,,,299.0,30471.0,15.0,1329.0,369.0,186.0,,26090.0
04,Arizona,2020-08-24,2020-06-14,,,,,,,,,1046.0,35706.0,2.0,1191.0,1457.0,452.0,317.0,6333.0
41,Oregon,2020-08-24,2020-06-14,,,,,,,,,259.0,5636.0,3.0,176.0,133.0,47.0,15.0,2396.0
25,Massachusetts,2020-08-24,2020-06-14,,,,,,,,,208.0,105548.0,48.0,7623.0,1039.0,244.0,156.0,88725.0
24,Maryland,2020-08-24,2020-06-14,,,,,,,,,396.0,61701.0,13.0,2939.0,751.0,313.0,,4541.0
17,Illinois,2020-08-24,2020-06-14,,,,,,,,,671.0,132424.0,19.0,6307.0,1914.0,562.0,328.0,
26,Michigan,2020-08-24,2020-06-14,,,,,,,,,213.0,61713.0,3.0,5943.0,636.0,253.0,139.0,44964.0
40,Oklahoma,2020-08-24,2020-06-14,,,,,,,,,158.0,8231.0,0.0,359.0,149.0,67.0,,6578.0
11,District of Columbia,2020-08-24,2020-06-14,,,,,,,,,58.0,9767.0,4.0,515.0,186.0,71.0,50.0,1150.0
32,Nevada,2020-08-24,2020-06-14,,,,,,,,,204.0,11201.0,1.0,463.0,332.0,83.0,69.0,627.0
18,Indiana,2020-08-24,2020-06-14,,,,,,,,,366.0,39909.0,9.0,2422.0,869.0,301.0,113.0,28522.0
28,Mississippi,2020-08-24,2020-06-14,,,,,,,,,168.0,19516.0,2.0,891.0,667.0,151.0,99.0,13356.0
51,Virginia,2020-08-24,2020-06-14,,,,,,,,,637.0,54506.0,5.0,1546.0,958.0,334.0,155.0,7178.0
31,Nebraska,2020-08-24,2020-05-31,,,,,,,,,196.0,14101.0,0.0,170.0,,,,
56,Wyoming,2020-08-24,2020-05-31,,,,,,,,,5.0,903.0,0.0,16.0,13.0,,,658.0
05,Arkansas,2020-08-24,2020-05-31,,,,,,,,,240.0,7253.0,0.0,133.0,115.0,,27.0,5275.0
47,Tennessee,2020-08-24,2020-05-31,,,,,,,,,0.0,22148.0,0.0,360.0,463.0,,,15300.0
50,Vermont,2020-08-24,2020-05-31,,,,,,,,,4.0,981.0,0.0,55.0,18.0,,,873.0
02,Alaska,2020-08-24,2020-05-31,,,,,,,,,26.0,459.0,0.0,10.0,14.0,,2.0,368.0
20,Kansas,2020-08-24,2020-05-31,,,,,,,,,10.0,9700.0,0.0,215.0,,,,547.0
15,Hawaii,2020-08-24,2020-05-31,,,,,,,,,1.0,642.0,0.0,17.0,,,,606.0
30,Montana,2020-08-24,2020-05-31,,,,,,,,,10.0,515.0,0.0,17.0,2.0,,,456.0
53,Washington,2020-08-24,2020-05-31,,,,,,,,,353.0,21702.0,0.0,1118.0,266.0,,67.0,
46,South Dakota,2020-08-24,2020-05-31,,,,,,,,,33.0,4993.0,0.0,62.0,86.0,,,3837.0
29,Missouri,2020-08-24,2020-05-31,,,,,,,,,140.0,12391.0,2.0,788.0,718.0,,83.0,
08,Colorado,2020-08-24,2020-05-31,,,,,,,,,280.0,26364.0,2.0,1445.0,414.0,,,3919.0
12,Florida,2020-08-24,2020-05-31,,,,,,,,,739.0,56163.0,4.0,2451.0,,,,
35,New Mexico,2020-08-24,2020-05-31,,,,,,,,,65.0,7689.0,5.0,356.0,189.0,,,2835.0
10,Delaware,2020-08-24,2020-05-31,,,,,,,,,76.0,9498.0,5.0,366.0,160.0,,,5266.0
22,Louisiana,2020-08-24,2020-05-31,,,,,,,,,339.0,39916.0,5.0,2791.0,678.0,,84.0,28700.0
45,South Carolina,2020-08-24,2020-05-31,,,,,,,,,467.0,11861.0,7.0,494.0,402.0,,,6459.0
33,New Hampshire,2020-08-24,2020-05-31,,,,,,,,,159.0,4651.0,7.0,245.0,107.0,,,2940.0
37,North Carolina,2020-08-24,2020-05-31,,,,,,,,,991.0,28785.0,8.0,937.0,649.0,,,14954.0
01,Alabama,2020-08-24,2020-05-31,,,,,,,,,593.0,17952.0,12.0,630.0,527.0,,,9355.0
42,Pennsylvania,2020-08-24,2020-05-31,,,,,,,,,432.0,76129.0,18.0,5555.0,1352.0,,296.0,48190.0
48,Texas,2020-08-24,2020-05-31,,,,,,,,,1758.0,64652.0,19.0,1788.0,1684.0,,,42423.0
09,Connecticut,2020-08-24,2020-05-31,,,,,,,,,179.0,42201.0,32.0,3944.0,481.0,,,7127.0
13,Georgia,2020-08-24,2020-05-31,,,,,,,,,715.0,45051.0,46.0,2019.0,853.0,,,
49,Utah,2020-08-24,2020-05-31,,,,,,,,,213.0,8758.0,1.0,100.0,142.0,,,6137.0
38,North Dakota,2020-08-24,2020-05-31,,,,,,,,,23.0,2577.0,1.0,61.0,36.0,,,1959.0
